UTTERANCE,TRUE_LABEL,RESPONSE,PRED_LABEL
pressure contacts,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
or its got to be got to be depressed,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
imagine you have piece of metal,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
spring switch,S,"{""label"": ""S""} I think the segment ""spring switch"" is best",S
is there a could you measure I am thinking of for example if a child decides to try to write on his clothes or on their skin or whatever,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
erm it may not be such a good idea,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
erm potentially feedback,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
how quick the how quick the head cools down if its on the actual paper its supposed to be on versus if it was on some different media sort of,Bs,"{""label"": ""Be""} 

Segment:
the pen is not able to draw",Be
how hot,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
how hot does it get,Bs,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
err it does get quite hot well,Bs,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
the tiny dots can get quite hot,Bs,"{""label"": ""Be""} The segment ""the tiny dots can get quite hot",Be
and there is next to no thermal lapse,S,"{""label"": ""Be""} The segment ""and there is next to no thermal",Be
so they cold again very quickly,Bs,"{""label"": ""Be""} The segment ""so they cold again very quickly""",Be
if you wear it on your skin it would just be,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
we need to test this but I,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
mechanically the the,S,"{""label"": ""N""} 

Segment:
mechanically the the

JSON",N
well there is potential for a safety issue,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but erm where you re going trying to detect a cooling rate from the media,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that you have been in contact with can be a very hard thing to do erm,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but detecting the media or detecting that you re on some kind of media,Bs,"{""label"": ""N""}
Okay, let's tackle this segment: ""but",N
or holding station or something,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
cos it could be sold as it could be a thing you put your special media on or,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and we could either detect that,Be,"{""label"": ""N""} I need to label the segment ""and we could",N
or we could look for erm translucent dots buried in the erm media or something,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
write translucent dots,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
or you could they you could a they could be like er beads switches,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you can only write on a magnetic plate is not it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah you could do that or looking for a signal or,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
or detecting a change,Be,"{""label"": ""N""}
The segment ""or detecting a change"" is vague",N
so this is what you re talking about,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
errr yeah its more systemy,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I guess beyond the actual pen you could imagine all sorts of systems where,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
mmm ok you re tied you re tied to the media anyway so it s not really,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
erm yeah you re probably not constrained,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
because you unless you are detecting something special about the media which you might want to do,Bs,"{""label"": ""N""} I think the segment is a bit unclear. The",N
the effects of the media then it would work on any thermal media or,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that is not common is it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
like printers,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
fax machines,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I was just going to say yeah I think we should concentrate on what the mechanism might look like,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
the thermal pen cos I think we can spend quite a lot of time,F,"{""label"": ""N""}
Okay, let's break this down. The segment",N
yep so in terms of the actual mechanism we have explored some different angles on that have not we,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
in terms of the you mean in terms of the spring loading and things like that,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well that is one idea and that has the that has a two outer that has an outer limit how far the slider can move,S,"{""label"": ""N""}
The segment is unclear and does not clearly fit into",N
that controls there is obviously it stays at an angle until you get to the maximum angle and then if all,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
and then it could switch off could not it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if it w if it was hitting a certain angle it could switch off,Be,"{""label"": ""N""}
Okay, let's tackle this segment: ""if",N
you d need an additional partner mechanism ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so you could switch you could have that,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could have the contacts on top and bottom of that piston,S,"{""label"": ""S""}
Okay, let's break this down. The segment",S
and then they could stay,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
do they really need to stay in contact well,Bs,"{""label"": ""F""} The segment ""do they really need to stay in",F
if you don t press hard enough then,Be,"{""label"": ""Bs""}
The segment ""if you don't press hard enough",Bs
edge and if you go over it if you come too high an angle,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
then you do this contact between here and here,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
or you could have the cylinder that moved in some slots,S,"{""label"": ""S""}
Okay, let's break this down. The segment",S
so that this can move that way,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
but what you cant do is it can t the print head can t tilt back or forward because these slots are in,Bs,"{""label"": ""Bs""}
Okay, let's tackle this segment. The sentence",Bs
they re in a fixed position yeah,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
this this stays at a fixed angle,S,"{""label"": ""Be""} 

Segment:
it can be used for both right",Be
it can move up and down,S,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
and side to side its fixed that way,S,"{""label"": ""N""}
Okay, let's take a look at this segment",N
the print head relative to the pen,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
I am sorry I am just thinking about I think there is probably a geometry that could do it with just one switch erm,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that when you come too far over erm the pen starts moving back in and so back in,Bs,"{""label"": ""Be""}
Okay, let's break this down. The segment",Be
and therefore the switch comes off,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
before it looses contact,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you know it depends on the shape of the case work for it,Bs,"{""label"": ""Bs""}
Okay, let's tackle this. The segment is",Bs
the outside bit,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
yeah the thing that we did a few years ago,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
which had a kind of sort of forced balanced print head,Bs,"{""label"": ""Bs""}
Okay, let's tackle this segment: ""which",Bs
we tend to do fairly wide print heads,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
to try and keep them in contact with the medium,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
it appears a bit different less controlled,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and on that we basically had a frame,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
which brought the print head down brought the print head down,Bs,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
and then that is right and so,S,"{""label"": ""N""}
Alright, let's tackle this. The segment given",N
like this and then,S,"{""label"": ""N""}
Okay, let's take a look at this segment",N
it s like the old tape recorders is not it,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it finds its own level,Bs,"{""label"": ""F""}
The segment ""it finds its own level"" indicates",F
and the force is applied to this,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that is right the print head just like this erm,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
on a carrier as well,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
could it work this way as well,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
no,Bs,"{""label"": ""N""}
Okay, let's take a look at this segment",N
what you always want to combine is something that when you press you press media,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so that you have made contact,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
circuit you over pressurise it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and it goes past it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so it does not work and then you have got you have got bottom out,Bs,"{""label"": ""N""}
The segment ""so it does not work and then",N
sheath here,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
brilliant idea,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and could you use these contacts,S,"{""label"": ""N""} 
Segment:
the contacts are made from a nickel",N
and put them in 3D,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
could be one could be one here,S,"{""label"": ""N""}
Okay, let's take a look at this segment",N
and there,S,"{""label"": ""N""} The segment ""and there"" is a conjunction and",N
we only need two in the front and back,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so that as well as being in the right vertical position ie actually touching paper,S,"{""label"": ""F""} The segment ""so that as well as being in",F
so that it dissipates heat not press too far,Bs,"{""label"": ""F""}
Okay, let's tackle this segment: ""so",F
because then it pops out the sheath,S,"{""label"": ""Bs""}
Okay, let's break this down. The segment",Bs
and you re over pressurising it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but also something to do with the fact that these contacts,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if if as you say go over an angle then you notice that central thing comes away from one side,Bs,"{""label"": ""N""}
Okay, let's break this down. The segment",N
you know the distances between the edge of these ,S,"{""label"": ""N""}
The segment ""you know the distances between the edge",N
the distance between the edges of these things and the outer casing,S,"{""label"": ""S""} I think the segment is describing the physical configuration or",S
when you re at a small angle,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
they move a little bit,Bs,"{""label"": ""Be""}
Okay, let's tackle this. The segment is",Be
when you re at a big angle,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
one sides hard up against it,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the other one produces a gap and so you can almost have that,S,"{""label"": ""Bs""}
Okay, let's tackle this segment: ""the",Bs
could you have that front and back as well like a sort of cross,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and then you have to have all four things contacted like what you said earlier so,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
if you draw draw four contacts that have some compliance,S,"{""label"": ""N""}
Okay, let's tackle this segment: ""if",N
because they re on a spring and then you have got your central four points,S,"{""label"": ""Bs""}
Okay, let's tackle this. The segment is",Bs
here this is going to be up then if you go in that planeover an angle too much ,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
my arg what I was trying to say before is erm,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could do it with one switch,S,"{""label"": ""N""} The segment ""you could do it with one switch",N
if if the casework say the casework is comes out f further out errm ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it may or may not work erm clears throat,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
if you what it does is you have got one switch that if its but if its on and back i it works,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
but then if you pivot pivot this can pivot a bit but it,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
but it pivots more on the k but the case if you pivot a little bit on the c,S,"{""label"": ""N""}
Okay, let me try to figure this out.",N
the case comes in contact and it starts to come away,S,"{""label"": ""Bs""}
Okay, let's tackle this segment: ""the",Bs
it could be shaped so it can only be yeah so,S,"{""label"": ""F""}
Okay, let's tackle this segment: ""it",F
so that so that when it it does not actually erm,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
when it does not actually come away its guaranteed that its that its er that its still on the paper,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
don t we have to very much casework,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
all I am saying is is is that the if the erm amount of movement is here,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
draws,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
is erm bigger than the amount of movement that erm the case,Be,"{""label"": ""N""}
Okay, let's tackle this segment: ""is",N
will allow then sort of I am not really sure that you need you need the case at all,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
its just its just sort of I am just worried about this switch is going to have a tolerance factor,Be,"{""label"": ""N""}
Okay, let's break this down. The segment",N
so its going to be er guaranteeing that you switch off when before you come away,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
yeah you might get a switch on the side mightn t you,S,"{""label"": ""N""}
Okay, let me try to figure out the label",N
because what you want to have happen is,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment given",F
you need to be able to accommodate more in the mechanism than for contact purposes,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
because what you don t want to have happen is that they come off the print head to come off before,Be,"{""label"": ""N""}
Okay, let's tackle this segment: ""because",N
yeah but there must be there must be a mechanism that,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
allows that has one switch that says everything that I need all in is in contact,Bs,"{""label"": ""N""}
Okay, let's tackle this segment: ""allows",N
but what is qui if you wanted to have a certain angle if you if you,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
had the mechanism like that,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so the actual pen width is so this way right,S,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
so you write like that but this bit you actually turn that way yeah,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so that means if you write left han right handed,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
or if you drag right handed along the paper that way,Be,"{""label"": ""N""}
The segment ""or if you drag right handed along",N
to be at the right angle and switched on,S,"{""label"": ""F""}
Okay, let's tackle this segment: ""to",F
you will only need to touch that side,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and it will always be if it s in the right angle,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
it will switch on,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
because it will touch that side,S,"{""label"": ""Bs""} The segment ""because it will touch that side""",Bs
if it s on left handed mode ie your,Be,"{""label"": ""N""}
The segment ""if it s on left handed mode",N
it would be the opposite side,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
then you have to switch on that side that switches on for the left handed,Be,"{""label"": ""F""}
Okay, let's tackle this segment: ""then",F
that is an idea probably for a feature left or right handed mode,F,"{""label"": ""F""}
Okay, let's break this down. The segment",F
is that handed,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
well you ll hold it in the opposite way won t you,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
it depends on how you shape th the product as well,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
but I think you certainly have to bear it in mind that there is you know,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I think I think imagine imagine this was a plot a point some line here,S,"{""label"": ""N""}
Okay, let me try to figure out the label",N
if you had to apply some force you could drag by pushing down,Be,"{""label"": ""F""} (because it's about the purpose of the mechanism",F
and you could also push by pushing down drag left handed or push right handed,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
followed by a force,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
remember there does not have to be something happening did you say,Be,"{""label"": ""N""}
Alright, let's break this down. The segment",N
yeah erm the force is not necessarily erm,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but it s,S,"{""label"": ""N""}
Okay, let's take a look at this segment",N
in that axis is it,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but it s about it s about the angle being right,S,"{""label"": ""N""}
The segment ""but it s about it s about",N
switching the if you if you make sure that the angle if the angles in the right way then it switches on,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
so it will switch on when its like that I suppose it will still switch on,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
when its like that wont it,Bs,"{""label"": ""N""}
Okay, let's take a look at this segment",N
so if that is if you come to a tilt here right then the head can come out ,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
you design it so the head,S,"{""label"": ""F""} 

Segment:
to be able to write at an",F
and its still in contact with the paper,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and everything s hunky dory but it has come forward a distance,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
and and that can be that can be where it switches off,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and then you can carry on if you carry on with this,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and this and this is where you know this is where it can t errm accommodate that wrong angle,S,"{""label"": ""N""}
Okay, let's break down this segment: """,N
then then its switched off anyway,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
just a straight just a straight switch here,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
based based on this based on this distance there is a switch here,S,"{""label"": ""N""} 

The segment is unclear and does not clearly fit",N
there is a few of those is not there,S,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
there is a switch there,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and then its got a certain travel you know,Be,"{""label"": ""N""}
Okay, let's break this down. The segment",N
a certain tolerance it works,Be,"{""label"": ""N""}
Okay, let's tackle this segment: ""a",N
it s it s either on or off between here or here,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
there is another you could in various ways imagine a sort of disc idea,S,"{""label"": ""N""}
Okay, let me try to figure out the label",N
which could be anything actually anything fastened to this and rotating,S,"{""label"": ""N""}
Okay, let's break this down. The segment",N
you just put a window in there somewhere,S,"{""label"": ""N""}
Alright, let's tackle this. The segment is",N
and poke a through it in that direction,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so one edge defines too far right one edge too far left,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
chop off,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so there is two ideas,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
that is that is quite good there is either a mechanical,S,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
there is there is so there is this is erm so you can switch on erm on the vertical ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
or switch,Bs,"{""label"": ""N""}
Alright, let's tackle this. The segment given",N
so there is a minimum travel,Bs,"{""label"": ""F""}.
Okay, let's tackle this. The segment",F
on on angular,S,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
switch on and off yeah,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
could you have the switch between the outer sleeves and this centre bit,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so if its gone beyond this outer sleeve then it switches off where as if its ,Be,"{""label"": ""F""} 

Segment:
the sleeve is made of a therm",F
where as its if its too far in its switched off as well,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment given",N
so the edges here when they re when they re roughly at the same angle,S,"{""label"": ""N""}
Okay, let me try to figure out the label",N
so when these two are in contact so they re either level or slightly behind it,S,"{""label"": ""N""} 

Segment:
the tip is made of a very",N
then they can be on,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but if its too far out it wont be on,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
because its erm not touching,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
these erm outer sleeves and if its too far in,S,"{""label"": ""N""}.
Okay, let's tackle this. The segment",N
it also wont be working,Bs,"{""label"": ""N""} I think the segment ""it also wont be working",N
because they don t touch this outer angle here,S,"{""label"": ""Bs""}
Okay, let's tackle this. The segment is",Bs
yeah I think there is going to be loads of ways to low cost switch,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
depend upon final weight of the final mechanism,S,"{""label"": ""F""}
Okay, let's tackle this segment: ""depend",F
yeah the point is that you can get away with an on switch,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
but can we also are there any other ways of floating this head that you can think of perhaps,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you could stick rather than springs and things,S,"{""label"": ""N""}
Alright, let's tackle this labeling task. The",N
you could just stick it on a on a rubbery pack or a film,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
sketching spring,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I er,D,"{""label"": ""N""}
Okay, let's take a look at this segment",N
they start doing this sheath that hits first,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so th if you fix that sheath onto a plunger that is sprung in a syringe,S,"{""label"": ""F""}
Okay, let's break this down. The segment",F
when you push that in you have to push the air like that through a very small hole,Bs,"{""label"": ""Bs""}
The segment describes a specific action (""push that in",Bs
so you can t do it quickly,Bs,"{""label"": ""F""}
Okay, let's break this down. The segment",F
so you can t shock that thing,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
that ll slo slow down and then it will slowly move back,Bs,"{""label"": ""Be""}
Okay, let's break this down. The segment",Be
yeah but then when you erm take it off the paper it quickly pings back,Bs,"{""label"": ""Bs""}
Okay, let's break this down. The segment",Bs
because this is a one way valve,Bs,"{""label"": ""Bs""} The segment ""because this is a one way valve",Bs
just a bit of rubber a flap of rubber,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
they will be air in there,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so that spring quickly returns it back down to it s protective position,Bs,"{""label"": ""F""}
The segment ""so that spring quickly returns it back",F
so bang it down its protected force will come on slowly,Bs,"{""label"": ""F""}
Okay, let's break down this segment: """,F
but as soon as you take it off it pings back,Bs,"{""label"": ""S""}? Or is it ""Be""? The segment says",S
so its just good point actually clears throat,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I was just thinking that relatively the carrier that the print head is on is quite heavy,Bs,"{""label"": ""S""}
Okay, let's tackle this. The segment says",S
so if we moves it round masks speech contact with the surface,S,"{""label"": ""F""}.
Okay, let me try to figure out the",F
its going to have quite a bit of momentum still so erm,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
quite hard or something that its pressed onto,Be,"{""label"": ""N""}
Okay, let's tackle this segment: ""quite",N
yeah it needs to it needs to be protected,Be,"{""label"": ""F""}
Okay, let's break this down. The segment",F
so it can t travel further forward it can only go backwards,Bs,"{""label"": ""F""}.
Okay, let's tackle this segment: """,F
yeah we don t want it to come off anything,Be,"{""label"": ""F""}
Okay, let's break this down. The segment",F
or it could hinge forward under its own momentum,S,"{""label"": ""F""}
The segment ""or it could hinge forward under its",F
and then sort of smash onto something,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
the only other thing here it s a spring,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
imagine that is imagine that touches the paper bangs it ,S,"{""label"": ""N""}
Okay, let's tackle this segment: ""im",N
protected the bottom bangs twice,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
there is two forces there is not there bangs it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
there is sort of the momentum of the thing itself,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah its not going to be anything like this heavy is it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
no well as I say you need to shock that down ,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
you re smash you re gonna smash the edge of this protective sheath before this does anything in here,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah also they re not that made out of ceramic and glass,S,"{""label"": ""S""}
Okay, let's break this down. The segment",S
mmm I think that is I think that the other other protective thing,F,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
is whether they smash it off the table before momentum,Be,"{""label"": ""N""} 

Segment:
a pen that needs to be used",N
It s not it s not really kids sort of erm err throwing,Be,"{""label"": ""N""} 

Segment:
It needs to be reliable, durable",N
it down its also people dropping it,Be,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah if they bang it into concrete really hard,Be,"{""label"": ""N""}
Okay, let's break this down. The segment",N
yeah but as I was saying if it was spring loaded,S,"{""label"": ""N""} 

Okay, let me try to figure out the",N
then you can smash the edge of this,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
cos this is as soon as the force gets to here this is inside it so,Bs,"{""label"": ""N""}
The segment provided is a fragmented and incoherent",N
or whatever that we could perhaps achieve holding this thing flat to the surface,Be,"{""label"": ""N""}
Okay, let me try to figure out the label",N
the foam pads is an idea actually you could imagine,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
a foam pad with an aluminium carrier on the front of it,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
and the print head fastened to that,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
and it can just squidge around,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
so yeah that would work,Bs,"{""label"": ""N""} 

Segment:
that's probably the best way to",N
it would also give you some a really cheap way,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
of achieving a reasonable force,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
a great density foam,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
that could give you the force of the print head,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
it could just recoil far enough it s a good idea actually,Bs,"{""label"": ""N""}
Okay, let's break this down. The segment",N
that could work,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
a big sponge,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
draws,D,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
aluminium print head on the bottom all connected,D,"{""label"": ""S""} 

Segment:
for a smooth print

JSON answer",S
I reck I reckon you move it around,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah well you put this,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
and it will just erm you have got spring and you have got some lovely,S,"{""label"": ""N""} 

Segment:
and it will just erm you have",N
could you even take that one further,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like you could build the foam around the print head,S,"{""label"": ""S""}
Okay, let's tackle this. The segment is",S
so you d have to press the foam back to actually reveal the print head in the first place,Be,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
so it almost wraps round a little bit,S,"{""label"": ""Be""}
Okay, let's tackle this segment: ""so",Be
so if you go like that bang the foam needs to,Be,"{""label"": ""F""}
Okay, let's break this down. The segment",F
perhaps not wrapped around to the extend in front of the housing,S,"{""label"": ""N""}
Okay, let's tackle this segment: ""perhaps",N
so that you know you need to press the foam,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
bit in before you actually start touching it,Bs,"{""label"": ""N""}
Okay, let's tackle this segment: ""bit",N
yeah you need the foam,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
to do some damping,Bs,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
so that is got to go somewhere,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
yeah you need the foam to have tha that sort of this sort of,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
where where it does not want to move fast,Be,"{""label"": ""N""}
The segment ""where where it does not want to",N
well has to be down,S,"{""label"": ""F""}
Okay, let's tackle this. The segment is",F
we could we could have some sort of air bladder,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
I think it probably could be rubber,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
obviously,S,"{""label"": ""N""} 
Okay, let's tackle this. The segment",N
yeah the stuff they make wrist supports for erm,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
like the jelly stuff,S,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
yeah the gel,S,"{""label"": ""N""} The segment ""yeah the gel"" is too vague",N
yeah well gel does that,Bs,"{""label"": ""N""}
Okay, let's tackle this. The segment is",N
